,lead
28342,6-2175
28343,1-7173
28344,7-1323
28345,7-5553
28346,3-2402
28347,7-4662
28348,3-3425
28349,6-1990
28350,1-0118
28351,8-2270
28352,2-0087
28353,4-0528
28354,5-3895
28355,6-5370
28356,6-5482
28357,6-9783
28358,3-2217
28359,1-7202
28360,1-8046
28361,6-3240
28362,2-1197
28363,1-7021
28364,7-0491
28365,7-6721
28366,8-8620
28367,6-2759
28368,7-5251
28369,3-7499
28370,4-9734
28371,2-3854
28372,2-9350
28373,3-5291
28374,6-7885
28375,6-6976
28376,8-2286
28377,5-5197
28378,8-4299
28379,4-1663
28380,8-3237
28381,3-9487
28382,2-3846
28383,3-4646
28384,6-2914
28385,6-2917
28386,5-0771
28387,8-5176
28388,7-5189
28389,2-0935
28390,5-8282
28391,6-0844
28392,3-5414
28393,3-5563
28394,1-1073
28395,8-5693
28396,6-1439
28397,2-2062
28398,2-3251
28399,7-3292
28400,6-7919
28401,7-9713
28402,5-0223
28403,7-7413
28404,7-6100
28405,1-9597
28406,8-5269
28407,1-9476
28408,3-1973
28409,1-7555
28410,5-1040
28411,1-5080
28412,7-3462
28413,5-1896
28414,2-1532
28415,2-3904
28416,2-3226
28417,5-9367
28418,3-0401
28419,2-5492
28420,8-5511
28421,5-2881
28422,8-3843
28423,6-9664
28424,6-3158
28425,7-6511
28426,1-5400
28427,5-9303
28428,7-7618
28429,5-8840
28430,4-6298
28431,3-3141
28432,6-1098
28433,4-0625
28434,1-1065
28435,1-0971
28436,2-5283
28437,1-5535
28438,4-6798
28439,6-5879
28440,1-3688
28441,7-8611
28442,8-4348
28443,4-2931
28444,8-2257
28445,3-8318
28446,7-0154
28447,5-5231
28448,2-0858
28449,4-0825
28450,8-7233
28451,6-3768
28452,8-1617
28453,5-4883
28454,1-3211
28455,5-0079
28456,3-2146
28457,6-2707
28458,2-8893
28459,2-9775
28460,7-8254
28461,6-7133
28462,5-7773
28463,2-1026
28464,2-3949
28465,8-9155
28466,7-7106
28467,7-6134
28468,5-1435
28469,4-4635
28470,4-2592
28471,7-4002
28472,3-2387
28473,7-7317
28474,2-2759
28475,8-1677
28476,6-5596
28477,5-0620
28478,3-9341
28479,6-2361
28480,4-4140
28481,8-1133
28482,2-8989
28483,2-9176
28484,6-5052
28485,2-6065
28486,1-1042
28487,6-3092
28488,7-1674
28489,4-7289
28490,3-8574
28491,2-1801
28492,5-4010
28493,6-1483
28494,3-6445
28495,7-8575
28496,8-4150
28497,6-5820
28498,2-9088
28499,6-5414
28500,7-5866
28501,5-5575
28502,8-0767
28503,8-4432
28504,2-5878
28505,6-3883
28506,1-6266
28507,5-4184
28508,4-9558
28509,3-2582
28510,4-1412
28511,8-1456
28512,4-9218
28513,5-2538
28514,1-3148
28515,6-7595
28516,1-8045
28517,3-8173
28518,6-6719
28519,1-9367
28520,1-8840
28521,3-8980
28522,7-4786
28523,2-4961
28524,3-1202
28525,5-0482
28526,8-5892
28527,5-0372
28528,6-3011
28529,1-5168
28530,7-3562
28531,5-3818
28532,5-2191
28533,6-2601
28534,5-9777
28535,8-5101
28536,7-6559
28537,3-2583
28538,3-1613
28539,6-3433
28540,4-1037
28541,2-4596
28542,7-7906
28543,1-1617
28544,2-0810
28545,8-8703
28546,1-7295
28547,3-0870
28548,5-2406
28549,8-2689
28550,6-7436
28551,6-6114
28552,1-1972
28553,4-3232
28554,6-1704
28555,3-9107
28556,2-1865
28557,1-2518
28558,3-1915
28559,4-0434
28560,4-7141
28561,5-7400
28562,6-1656
28563,7-2998
28564,5-2047
28565,6-5257
28566,2-8292
28567,5-1428
28568,7-3146
28569,7-4649
28570,7-6030
28571,6-0519
28572,4-1283
28573,3-5917
28574,7-5506
28575,8-7544
28576,1-4993
28577,7-0281
28578,2-3827
28579,2-4122
28580,4-0267
28581,3-5807
28582,4-0932
28583,5-3080
28584,6-7537
28585,3-6278
28586,4-9479
28587,2-2031
28588,4-2335
28589,1-7552
28590,1-5004
28591,8-2065
28592,7-7157
28593,8-3465
28594,2-7560
28595,3-1888
28596,5-0750
28597,5-9616
28598,8-4776
28599,6-6742
28600,4-0155
28601,2-5183
28602,7-5194
28603,8-5841
28604,4-2249
28605,8-8765
28606,2-0057
28607,2-0536
28608,3-1541
28609,3-9738
28610,5-0280
28611,6-2231
28612,6-5170
28613,6-5693
28614,2-6188
28615,6-4868
28616,1-2769
28617,6-3878
28618,1-9872
28619,7-0002
28620,8-4545
28621,4-0588
28622,4-9573
28623,1-6159
28624,4-8254
28625,3-9907
28626,5-1484
28627,5-5213
28628,6-1248
28629,8-3150
28630,3-3156
28631,1-1364
28632,2-0814
28633,5-2789
28634,7-3751
28635,4-1912
28636,1-6936
28637,7-8357
28638,6-2003
28639,6-0199
28640,4-5440
28641,2-0534
28642,7-1370
28643,7-1245
28644,3-1110
28645,2-8073
28646,3-5426
28647,4-5951
28648,7-4483
28649,6-3515
28650,1-0375
28651,2-0770
28652,6-5646
28653,7-3206
28654,4-7773
28655,4-0535
28656,5-0274
28657,3-5703
28658,6-1351
28659,8-0863
28660,3-3624
28661,4-8096
28662,1-7856
28663,4-0143
28664,3-5817
28665,7-8850
28666,4-9702
28667,8-4632
28668,7-0417
28669,6-5488
28670,4-1203
28671,1-0432
28672,5-5861
28673,5-6463
28674,3-1151
28675,3-7544
28676,3-5451
28677,3-6907
28678,4-4796
28679,8-8259
28680,5-9134
28681,5-2152
28682,4-8219
28683,4-4400
28684,7-2685
28685,7-0433
28686,8-9932
28687,3-5979
28688,4-6615
28689,6-8583
28690,4-2723
28691,2-2532
28692,2-1716
28693,3-6710
28694,6-8534
28695,7-9848
28696,5-8375
28697,8-8480
28698,4-0915
28699,8-7345
28700,4-0078
28701,7-7002
28702,7-8773
28703,3-8386
28704,5-1275
28705,6-8415
28706,3-4353
28707,8-0084
28708,2-3272
28709,6-1102
28710,4-3684
28711,7-2050
28712,1-2657
28713,4-3523
28714,5-3599
28715,6-6025
28716,2-2713
28717,7-9841
28718,7-8001
28719,8-4695
28720,7-3420
28721,1-3219
28722,7-8628
28723,7-9693
28724,3-7787
28725,6-2698
28726,8-7803
28727,5-2178
28728,8-2222
28729,2-7343
28730,3-1791
28731,4-2306
28732,7-9608
28733,2-0975
28734,1-1897
28735,2-7427
28736,1-0121
28737,8-9505
28738,4-6795
28739,7-7985
28740,2-1614
28741,3-6656
28742,5-9095
28743,4-7958
28744,8-3037
28745,1-6821
28746,5-7812
28747,7-8796
28748,1-9233
28749,6-0907
28750,3-4833
28751,6-6762
28752,2-2642
28753,1-0273
28754,4-0777
28755,5-3847
28756,5-9717
28757,6-4477
28758,5-8723
28759,1-4776
28760,4-3648
28761,4-2468
28762,5-5074
28763,4-4309
28764,7-4986
28765,6-0605
28766,1-8360
28767,2-9540
28768,5-0525
28769,1-1989
28770,5-8181
28771,1-2070
28772,3-0785
28773,6-3510
28774,5-2374
28775,8-7399
28776,3-3855
28777,5-0292
28778,6-3775
28779,7-2451
28780,6-5511
28781,7-8230
28782,6-7048
28783,4-5411
28784,7-5249
28785,7-2355
28786,6-4384
28787,8-3813
28788,5-9177
28789,5-3490
28790,6-3751
28791,7-1186
28792,1-1324
28793,7-8035
28794,2-6903
28795,3-3485
28796,2-9237
28797,8-8781
28798,7-1336
28799,6-7861
28800,7-7945
28801,3-3458
28802,3-4953
28803,7-2286
28804,5-5158
28805,1-9658
28806,5-5211
28807,3-8058
28808,1-8215
28809,2-5400
28810,6-3745
28811,1-2511
28812,4-9444
28813,6-9758
28814,6-1336
28815,8-6612
28816,5-9395
28817,3-3349
28818,7-9270
28819,2-0434
28820,5-1533
28821,2-8808
28822,3-8576
28823,8-9386
28824,6-5643
28825,4-0351
28826,4-2623
28827,2-5584
28828,4-6205
28829,5-0656
28830,6-5069
28831,2-7064
28832,4-8170
28833,2-8839
28834,5-4167
28835,8-7572
28836,2-8124
28837,7-8505
28838,2-9783
28839,3-8883
28840,3-9577
28841,7-0379
28842,4-3667
28843,8-2375
28844,6-9183
28845,3-3751
28846,7-0710
28847,2-3255
28848,6-2049
28849,3-6850
28850,8-9445
28851,4-2144
28852,1-1601
28853,7-8934
28854,2-6886
28855,2-9304
28856,4-9370
28857,6-6546
28858,8-1541
28859,5-3495
28860,7-0437
28861,6-8471
28862,4-6533
28863,1-9107
28864,1-7554
28865,3-9831
28866,2-8838
28867,5-2850
28868,1-6103
28869,6-1960
28870,6-0667
28871,2-3509
28872,7-1594
28873,6-3365
28874,3-5185
28875,3-3342
28876,8-7689
28877,5-9236
28878,2-8010
28879,6-8412
28880,7-9183
28881,5-8761
28882,3-7387
28883,3-3100
28884,3-7649
28885,2-3101
28886,7-8268
28887,1-2625
28888,1-6189
28889,4-6909
28890,4-6291
28891,8-3367
28892,4-7587
28893,7-1873
28894,7-5428
28895,3-7470
28896,7-9144
28897,2-4413
28898,4-3599
28899,2-4288
28900,1-5125
28901,6-1630
28902,8-0508
28903,7-0975
28904,8-6471
28905,2-8776
28906,3-7472
28907,8-0751
28908,1-3851
28909,3-6961
28910,2-2190
28911,2-9028
28912,1-1697
28913,7-4328
28914,3-9073
28915,2-3556
28916,6-7332
28917,6-9286
28918,8-3229
28919,7-3179
28920,1-2063
28921,3-0245
28922,5-8697
28923,7-0514
28924,2-8430
28925,5-5334
28926,8-7832
28927,6-0150
28928,7-4806
28929,8-2267
28930,1-2353
28931,2-8371
28932,6-5738
28933,7-7687
28934,8-1117
28935,6-3448
28936,2-9159
28937,8-8331
28938,5-2339
28939,2-1266
28940,1-8053
28941,7-1741
28942,6-6051
28943,2-4871
28944,5-4116
28945,5-7079
28946,2-2487
28947,7-2402
28948,5-2075
28949,1-0963
28950,6-2225
28951,6-7014
28952,8-4325
28953,7-0783
28954,7-5896
28955,2-8551
28956,7-4843
28957,8-7664
28958,3-7869
28959,3-9954
28960,6-9181
28961,2-6266
28962,1-3214
28963,8-9587
28964,7-6204
28965,6-4086
28966,3-6788
28967,4-0536
28968,4-8560
28969,5-1592
28970,4-7782
28971,2-1979
28972,2-2093
28973,8-2245
28974,4-6368
28975,7-5271
28976,2-9888
28977,7-4582
28978,1-9486
28979,6-8747
28980,4-6178
28981,7-2450
28982,4-5486
28983,6-1653
28984,7-5753
28985,4-3443
28986,1-5442
28987,8-1804
28988,4-6487
28989,7-9897
28990,6-3526
28991,8-7183
28992,3-1542
28993,5-1772
28994,2-2673
28995,7-1537
28996,1-6208
28997,6-5368
28998,7-9371
28999,6-5781
29000,5-3616
29001,7-1179
29002,8-0570
29003,7-8425
29004,2-9742
29005,4-9527
29006,7-8488
29007,1-0110
29008,1-2174
29009,8-6754
29010,3-7710
29011,1-8776
29012,7-9870
29013,5-2877
29014,3-7570
29015,5-4142
29016,2-3385
29017,3-7875
29018,7-2289
29019,3-7331
29020,4-9610
29021,7-3715
29022,1-9695
29023,5-3422
29024,1-9168
29025,5-3016
29026,2-1572
29027,8-9922
29028,8-3963
29029,4-9005
29030,7-4165
29031,1-3064
29032,7-4886
29033,2-3765
29034,1-7978
29035,6-1681
29036,4-3322
29037,8-0448
29038,7-3747
29039,1-0667
29040,7-6514
29041,3-5355
29042,3-7734
29043,2-9968
29044,5-9407
29045,4-2166
29046,5-9963
29047,6-8433
29048,6-2933
29049,4-0962
29050,1-4533
29051,3-8278
29052,2-3215
29053,7-6846
29054,3-7603
29055,7-7058
29056,2-6457
29057,2-3714
29058,6-8953
29059,1-7629
29060,8-8800
29061,7-7831
29062,7-1402
29063,5-8750
29064,2-9648
29065,6-9548
29066,1-2858
29067,4-4428
29068,1-2316
29069,1-4573
29070,8-5791
29071,6-5866
29072,3-2712
29073,8-1944
29074,5-8733
29075,2-5100
29076,8-3327
29077,5-2356
29078,6-2304
29079,7-0932
29080,5-9155
29081,8-0495
29082,8-2149
29083,5-0631
29084,6-6128
29085,6-0029
29086,8-4575
29087,4-1983
29088,5-8819
29089,4-1954
29090,6-0805
29091,5-1512
29092,8-2862
29093,3-1932
29094,3-4140
29095,8-6351
29096,6-2560
29097,7-2740
29098,2-5424
29099,1-8005
29100,3-8473
29101,6-1714
29102,3-7158
29103,5-3460
29104,1-1870
29105,3-1412
29106,5-0319
29107,6-1706
29108,2-3086
29109,8-2733
29110,1-4815
29111,5-8057
29112,2-7806
29113,4-4164
29114,1-8852
29115,8-8108
29116,5-2577
29117,3-2676
29118,1-0509
29119,1-7731
29120,6-4676
29121,2-8694
29122,2-6236
29123,1-2515
29124,1-1837
29125,8-7949
29126,2-8765
29127,4-9151
29128,7-9256
29129,3-7281
29130,6-3577
29131,1-0039
29132,5-1499
29133,1-7672
29134,8-4303
29135,3-1553
29136,2-3299
29137,1-4478
29138,7-5261
29139,7-6415
29140,2-6355
29141,2-9508
29142,8-3127
29143,5-3339
29144,7-1747
29145,1-8704
29146,3-4935
29147,8-4291
29148,5-9084
29149,8-0585
29150,7-9635
29151,8-7197
29152,7-8371
29153,2-6145
29154,4-6838
29155,8-2642
29156,8-4553
29157,5-8990
29158,6-0570
29159,8-5425
29160,1-2423
29161,8-5840
29162,4-0781
29163,5-5288
29164,2-5713
29165,1-6678
29166,4-8412
29167,1-3497
29168,8-7573
29169,1-1345
29170,1-4042
29171,8-2192
29172,3-3494
29173,2-5630
29174,1-1054
29175,4-6321
29176,8-6112
29177,6-4830
29178,7-4774
29179,1-6146
29180,3-6317
29181,7-9640
29182,2-5715
29183,4-9126
29184,4-3178
29185,8-4177
29186,3-4914
29187,7-7526
29188,8-1109
29189,5-0430
29190,5-8882
29191,8-1743
29192,8-2066
29193,7-6460
29194,8-0799
29195,2-4630
29196,1-2390
29197,1-2309
29198,6-6049
29199,1-7147
29200,2-7389
29201,3-6218
29202,5-0670
29203,3-3082
29204,8-1379
29205,7-6235
29206,5-1286
29207,4-6011
29208,5-7676
29209,5-9875
29210,6-1474
29211,7-1928
29212,1-4126
29213,4-3879
29214,4-7069
29215,5-6148
29216,3-1619
29217,2-9114
29218,7-7351
29219,6-5945
29220,5-6090
29221,6-6475
29222,8-3325
29223,5-4539
29224,6-2473
29225,6-3236
29226,7-2329
29227,7-6980
29228,4-9010
29229,4-5714
29230,5-8091
29231,2-8886
29232,4-1213
29233,8-9327
29234,1-1840
29235,1-7286
29236,2-1927
29237,6-1694
29238,2-1945
29239,6-9271
29240,3-1056
29241,7-0898
29242,2-6875
29243,2-3697
29244,6-9999
29245,6-6818
29246,7-4435
29247,1-3948
29248,2-0789
29249,1-3161
29250,3-0612
29251,5-3078
29252,4-4369
29253,1-8631
29254,8-8098
29255,2-5760
29256,2-6922
29257,4-3396
29258,3-2481
29259,8-0808
29260,7-2609
29261,6-4328
29262,1-4001
29263,4-1638
29264,7-4349
29265,7-2103
29266,4-8444
29267,3-9676
29268,4-0565
29269,5-6943
29270,7-1029
29271,8-8277
29272,1-5803
29273,3-9941
29274,1-5922
29275,8-6223
29276,7-3151
29277,7-3718
29278,5-9750
29279,1-9463
29280,1-5425
29281,1-1777
29282,2-7258
29283,8-0314
29284,5-9017
29285,8-8280
29286,6-0405
29287,4-3280
29288,1-3765
29289,6-4640
29290,4-9031
29291,5-5111
29292,8-2561
29293,8-6177
29294,8-3170
29295,8-8671
29296,5-4932
29297,1-7192
29298,1-9208
29299,5-0218
29300,2-1759
29301,5-1356
29302,3-1893
29303,6-2778
29304,1-6664
29305,7-4761
29306,3-0282
29307,5-8154
29308,4-1837
29309,6-2913
29310,3-9382
29311,4-4343
29312,8-8482
29313,3-3357
29314,4-0921
29315,1-7477
29316,2-9752
29317,1-7093
29318,1-1630
29319,2-8269
29320,3-4174
29321,4-8693
29322,4-0321
29323,1-4517
29324,6-1783
29325,8-7186
29326,5-9276
29327,7-1406
29328,2-0193
29329,6-1856
29330,3-0964
29331,5-9608
29332,1-9490
29333,8-7322
29334,8-9305
29335,7-6192
29336,3-4497
29337,5-3143
29338,8-3135
29339,5-8417
29340,6-3640
29341,3-5891
29342,2-9788
29343,3-4618
29344,6-8294
29345,7-3315
29346,8-2537
29347,8-1886
29348,5-2343
29349,2-4729
29350,7-9928
29351,2-9762
29352,3-0392
29353,7-6036
29354,8-1976
29355,5-4708
29356,5-4264
29357,1-2977
29358,2-0139
29359,7-1242
29360,1-4682
29361,1-2083
29362,4-8038
29363,5-8142
29364,3-9219
29365,1-1415
29366,2-3784
29367,2-5792
29368,4-7817
29369,4-0082
29370,1-2448
29371,1-2429
29372,7-0188
29373,7-8991
29374,7-2496
29375,4-7861
29376,4-2465
29377,6-5235
29378,6-9085
29379,2-1607
29380,4-8151
29381,6-4190
29382,4-0789
29383,1-7580
29384,5-2871
29385,8-4982
29386,4-2250
29387,4-9981
29388,5-4186
29389,2-7384
29390,6-1977
29391,6-5893
29392,1-3245
29393,3-7366
29394,7-6107
29395,7-0119
29396,1-1773
29397,7-0580
29398,7-3754
29399,8-5571
29400,1-4601
29401,1-7211
29402,4-3271
29403,7-8567
29404,7-7842
29405,8-9615
29406,5-7308
29407,5-1923
29408,5-3775
29409,6-0001
29410,4-4106
29411,2-5609
29412,6-8936
29413,1-2890
29414,4-5600
29415,2-4568
29416,1-8869
29417,3-9836
29418,7-2678
29419,7-3282
29420,1-9871
29421,8-9500
29422,4-0746
29423,7-7146
29424,7-8207
29425,3-0201
29426,5-4767
29427,8-6301
29428,3-3140
29429,5-8201
29430,3-4697
29431,3-2054
29432,5-2683
29433,2-9709
29434,4-9879
29435,8-8798
29436,3-1102
29437,7-2645
29438,7-5500
29439,6-4089
29440,5-9171
29441,1-3223
29442,2-0360
29443,3-1722
29444,5-0349
29445,2-7006
29446,2-0621
29447,5-8768
29448,8-1244
29449,6-1852
29450,1-2358
29451,3-7909
29452,4-6373
29453,4-2954
29454,1-0566
29455,5-8411
29456,6-7586
29457,2-8162
29458,1-3202
29459,6-3309
29460,7-7977
29461,6-1695
29462,4-0201
29463,2-5219
29464,1-8604
29465,7-6267
29466,7-7376
29467,4-9579
29468,3-9865
29469,2-5402
29470,2-7573
29471,2-8273
29472,3-2529
29473,7-8214
29474,1-1109
29475,4-3482
29476,3-9572
29477,8-5991
29478,7-8807
29479,1-6194
29480,4-2584
29481,3-3748
29482,3-5336
29483,4-7962
29484,2-1205
29485,6-1051
29486,1-8061
29487,7-2193
29488,8-3799
29489,6-1961
29490,7-8253
29491,6-2881
29492,8-5783
29493,4-8020
29494,5-5874
29495,5-0009
29496,1-8103
29497,2-7117
29498,7-2388
29499,5-9522
29500,8-6649
29501,4-3991
29502,1-2983
29503,4-3985
29504,5-6575
29505,3-4488
29506,7-7668
29507,5-4584
29508,6-1825
29509,5-1073
29510,2-0390
29511,7-5755
29512,4-1889
29513,3-7139
29514,5-5687
29515,1-9705
29516,6-2280
29517,2-4184
29518,7-9143
29519,3-3914
29520,7-1727
29521,5-9827
29522,5-8252
29523,3-5051
29524,6-8812
29525,6-6013
29526,8-6610
29527,1-6238
29528,2-8385
29529,2-2037
29530,8-9396
29531,1-5216
29532,4-7584
29533,4-5133
29534,4-7214
29535,3-4870
29536,8-1227
29537,7-5765
29538,1-3824
29539,6-4635
29540,2-8353
29541,8-0606
29542,6-9765
29543,6-7231
29544,6-2610
29545,2-0001
29546,6-2062
29547,4-5155
29548,1-2994
29549,7-5941
29550,7-0546
29551,8-6235
29552,7-1877
29553,6-1892
29554,6-3161
29555,4-9855
29556,8-0624
29557,1-3809
29558,8-7862
29559,8-2548
29560,8-0675
29561,2-6296
29562,2-3301
29563,8-2916
29564,7-1606
29565,7-2947
29566,1-8952
29567,3-2880
29568,7-0099
29569,7-8874
29570,6-7780
29571,4-2170
29572,3-4241
29573,1-4243
29574,2-8262
29575,5-7835
29576,2-1503
29577,7-6340
29578,5-9598
29579,3-7735
29580,6-2264
29581,4-0876
29582,2-0612
29583,4-6112
29584,8-2264
29585,6-8425
29586,3-3761
29587,1-6745
29588,1-1219
29589,6-5233
29590,6-5594
29591,1-7101
29592,4-4537
29593,6-3943
29594,3-0240
29595,7-9219
29596,2-9442
29597,3-5630
29598,3-0672
29599,5-4016
29600,5-3978
29601,8-9464
29602,6-2725
29603,8-8889
29604,4-4652
29605,1-4962
29606,1-8705
29607,5-1175
29608,5-9298
29609,4-5402
29610,4-1918
29611,5-8589
29612,8-3479
29613,7-5156
29614,5-7317
29615,1-8646
29616,1-8732
29617,3-3300
29618,3-0180
29619,6-2071
29620,6-6635
29621,2-7508
29622,7-8033
29623,7-5611
29624,8-5264
29625,6-6139
29626,2-3810
29627,7-8155
29628,8-6702
29629,6-2252
29630,1-0647
29631,4-0308
29632,3-3330
29633,2-7373
29634,6-0876
29635,6-8148
29636,4-0664
29637,1-8588
29638,1-3584
29639,4-1083
29640,4-3889
29641,6-4271
29642,2-6781
29643,2-9939
29644,4-1571
29645,3-3309
29646,3-1561
29647,1-0843
29648,6-0107
29649,6-3628
29650,3-4985
29651,5-7413
29652,1-5056
29653,1-0893
29654,1-5718
29655,5-4182
29656,2-7577
29657,5-6640
29658,8-0313
29659,7-9867
29660,6-0643
29661,5-1003
29662,6-3948
29663,4-0907
29664,4-1192
29665,5-2275
29666,5-5201
29667,4-1706
29668,8-4470
29669,4-8947
29670,2-9739
29671,2-4083
29672,4-9193
29673,6-8773
29674,5-6290
29675,3-6803
29676,2-2235
29677,3-6747
29678,4-6726
29679,6-8948
29680,3-4600
29681,3-6193
29682,6-8667
29683,3-0955
29684,5-0159
29685,6-7225
29686,8-2314
29687,8-1017
29688,8-5718
29689,6-4832
29690,5-7779
29691,7-6086
29692,8-0365
29693,3-5161
29694,8-4956
29695,4-8592
29696,1-6108
29697,5-8008
29698,7-5298
29699,6-5946
29700,1-8972
29701,8-4038
29702,1-5975
29703,1-0002
29704,3-9834
29705,7-4785
29706,7-1412
29707,6-5296
29708,1-6991
29709,1-8244
29710,7-3114
29711,4-4479
29712,7-1341
29713,5-6354
29714,2-0825
29715,6-6155
29716,3-1850
29717,8-1044
29718,8-5353
29719,2-0249
29720,4-5048
29721,7-7306
29722,2-9637
29723,3-1290
29724,8-3754
29725,1-7084
29726,3-0438
29727,1-0675
29728,5-7582
29729,1-3367
29730,6-0222
29731,4-2220
29732,2-1663
29733,5-0125
29734,5-5278
29735,1-2880
29736,8-5043
29737,7-5235
29738,4-7075
29739,4-0735
29740,7-1879
29741,5-1305
29742,3-8439
29743,8-3377
29744,6-8639
29745,6-5254
29746,6-5515
29747,6-3621
29748,1-1401
29749,2-4245
29750,7-4871
29751,5-2634
29752,4-3522
29753,1-3976
29754,3-9662
29755,5-0396
29756,2-0397
29757,7-2469
29758,4-7857
29759,5-3481
29760,1-5413
29761,5-1454
29762,2-1602
29763,3-5005
29764,3-4392
29765,5-2371
29766,8-6604
29767,4-2102
29768,1-3561
29769,2-0799
29770,6-4371
29771,4-5269
29772,5-3601
29773,5-0510
29774,1-0859
29775,7-5820
29776,3-0973
29777,8-6274
29778,4-6006
29779,2-4740
29780,5-6998
29781,4-4632
29782,7-1756
29783,5-2174
29784,2-2904
29785,1-0901
29786,4-5580
29787,7-7021
29788,1-1210
29789,5-6802
29790,5-5401
29791,5-9287
29792,2-6503
29793,3-8680
29794,5-0455
29795,2-2914
29796,5-1548
29797,7-4038
29798,5-7735
29799,6-6227
29800,7-8360
29801,1-2217
29802,3-4729
29803,6-6627
29804,5-2825
29805,1-2333
29806,4-2624
29807,2-3315
29808,3-7412
29809,5-3906
29810,8-7604
29811,4-2273
29812,2-5263
29813,7-4827
29814,8-9244
29815,5-8125
29816,1-5795
29817,5-6121
29818,8-6922
29819,3-0787
29820,8-4196
29821,4-9254
29822,4-8237
29823,4-5284
29824,2-9559
29825,1-6834
29826,3-5642
29827,2-7979
29828,8-9189
29829,3-7567
29830,8-1760
29831,3-2685
29832,4-0920
29833,4-3395
29834,4-1058
29835,4-4025
29836,5-6669
29837,1-1224
29838,8-5053
29839,5-4536
29840,6-6705
29841,2-1768
29842,1-1368
29843,8-8353
29844,5-3930
29845,4-7665
29846,5-2355
29847,4-8810
29848,3-6844
29849,1-0543
29850,6-2935
29851,6-8848
29852,4-0358
29853,4-6339
29854,2-9452
29855,1-6563
29856,4-5392
29857,2-5506
29858,4-3057
29859,6-7498
29860,4-4629
29861,4-0061
29862,2-4847
29863,1-3183
29864,7-4451
29865,1-2519
29866,8-0284
29867,5-3304
29868,1-9459
29869,5-1093
29870,1-5386
29871,7-4965
29872,4-4891
29873,2-8878
29874,7-8030
29875,5-4711
29876,5-5218
29877,5-0328
29878,4-5102
29879,2-3488
29880,2-0406
29881,5-6555
29882,1-4817
29883,5-4487
29884,8-7956
29885,6-4765
29886,7-0891
29887,2-6515
29888,5-5440
29889,3-5329
29890,4-2255
29891,4-1904
29892,1-3890
29893,8-0785
29894,6-6965
29895,4-6637
29896,3-8227
29897,8-6081
29898,3-3709
29899,3-3177
29900,5-5706
29901,1-4894
29902,2-8222
29903,3-9611
29904,7-2881
29905,7-3899
29906,4-7140
29907,6-6639
29908,8-8173
29909,3-8182
29910,8-9521
29911,2-0576
29912,4-8905
29913,5-6931
29914,6-7778
29915,2-6105
29916,8-8433
29917,8-5620
29918,3-9924
29919,3-3806
29920,5-5548
29921,5-4774
29922,4-1745
29923,5-7600
29924,2-9273
29925,5-1362
29926,8-1963
29927,4-5324
29928,1-7050
29929,1-3982
29930,4-6453
29931,8-9848
29932,3-6832
29933,1-7620
29934,3-5886
29935,2-2296
29936,5-2819
29937,1-8788
29938,8-5406
29939,2-4562
29940,4-0105
29941,1-4018
29942,3-1992
29943,4-2987
29944,8-9675
29945,5-7380
29946,5-8767
29947,1-9645
29948,3-7359
29949,5-1248
29950,1-5995
29951,3-6595
29952,2-6092
29953,7-5892
29954,2-0773
29955,3-2381
29956,1-4236
29957,5-9411
29958,3-8463
29959,1-6301
29960,2-0010
29961,7-5720
29962,5-6701
29963,2-0209
29964,2-0089
29965,1-5375
29966,1-0754
29967,3-2829
29968,1-1769
29969,1-3041
29970,5-2472
29971,7-1311
29972,7-9914
29973,1-6624
29974,8-8735
29975,4-2377
29976,5-9973
29977,2-1007
29978,7-7781
29979,1-7515
29980,4-6860
29981,2-5704
29982,3-2632
29983,7-0340
29984,4-8512
29985,5-7420
29986,5-8476
29987,6-9676
29988,4-1128
29989,1-2281
29990,8-0678
29991,5-8018
29992,6-6220
29993,5-3706
29994,3-2887
29995,5-0543
29996,4-5876
29997,5-3786
29998,7-8813
29999,2-2746
30000,2-1247
30001,8-9217
30002,5-3725
30003,2-4323
30004,1-9036
30005,7-5523
30006,3-1041
30007,4-2076
30008,3-8047
30009,6-8370
30010,3-2370
30011,7-3247
30012,3-4951
30013,3-2242
30014,6-7065
30015,5-3551
30016,7-4011
30017,4-8233
30018,3-8558
30019,5-2636
30020,4-9731
30021,3-1522
30022,7-2969
30023,5-0178
30024,8-8592
30025,1-3718
30026,1-3892
30027,2-2070
30028,6-7079
30029,3-5002
30030,5-1488
30031,6-8019
30032,5-8927
30033,7-4253
30034,2-3782
30035,1-4743
30036,4-5220
30037,6-9977
30038,8-1539
30039,3-6350
30040,6-6200
30041,3-6449
30042,3-7826
30043,2-6452
30044,4-0217
30045,1-5774
30046,2-0760
30047,2-2834
30048,7-2191
30049,6-8964
30050,1-1854
30051,6-3269
30052,4-4417
30053,3-2463
30054,6-4022
