,lead
33662,6-2965
33663,3-3058
33664,2-3398
33665,3-2158
33666,7-5284
33667,3-7802
33668,8-1816
33669,3-9128
33670,5-3145
33671,2-2224
33672,3-6926
33673,7-8613
33674,5-2174
33675,1-9536
33676,2-6147
33677,6-3388
33678,3-1713
33679,4-8015
33680,7-4886
33681,5-7362
33682,5-4411
33683,7-2821
33684,3-3095
33685,1-5691
33686,3-0743
33687,6-9219
33688,8-1709
33689,1-5984
33690,3-3133
33691,8-8062
33692,2-8770
33693,6-8931
33694,8-0614
33695,4-7765
33696,8-8714
33697,6-6359
33698,5-7456
33699,8-4966
33700,3-5819
33701,8-9927
33702,7-7442
33703,2-3815
33704,4-6830
33705,2-4678
33706,5-3851
33707,1-6121
33708,2-7313
33709,1-8452
33710,3-6422
33711,1-3157
33712,5-4570
33713,3-6196
33714,6-3364
33715,6-5192
33716,6-3926
33717,3-8496
33718,8-3964
33719,1-5096
33720,8-4595
33721,4-1774
33722,8-1080
33723,5-8027
33724,8-4791
33725,5-1459
33726,7-7007
33727,3-0918
33728,3-9738
33729,8-5969
33730,1-9253
33731,5-3808
33732,8-0629
33733,2-7028
33734,7-7166
33735,8-0716
33736,4-4411
33737,7-8803
33738,2-2492
33739,6-2733
33740,2-4365
33741,7-7162
33742,6-7714
33743,3-5806
33744,2-4778
33745,2-7501
33746,1-7974
33747,8-8858
33748,4-3263
33749,3-8252
33750,6-8525
33751,7-8639
33752,2-7497
33753,7-8270
33754,5-5821
33755,5-9779
33756,5-6367
33757,5-0071
33758,6-5856
33759,1-0792
33760,3-2216
33761,7-8162
33762,3-2996
33763,3-1046
33764,7-8093
33765,2-1257
33766,2-4230
33767,3-3896
33768,8-2630
33769,2-7714
33770,5-9422
33771,6-2304
33772,8-6658
33773,3-7752
33774,3-0851
33775,4-1525
33776,8-3590
33777,6-1841
33778,1-2471
33779,2-7697
33780,5-9049
33781,3-3890
33782,4-7297
33783,8-7565
33784,4-0310
33785,1-3224
33786,5-7631
33787,6-9661
33788,8-1234
33789,4-3700
33790,6-9526
33791,6-0397
33792,7-1980
33793,1-7313
33794,5-9082
33795,1-8009
33796,1-6894
33797,1-3991
33798,2-8979
33799,1-5887
33800,2-3979
33801,1-3771
33802,7-2804
33803,5-4283
33804,4-7188
33805,6-4135
33806,5-2094
33807,4-9175
33808,6-8331
33809,3-0670
33810,3-9864
33811,7-2585
33812,6-3548
33813,6-5450
33814,5-8961
33815,6-3852
33816,5-0961
33817,6-4043
33818,3-5043
33819,4-5192
33820,4-8912
33821,4-4040
33822,1-0656
33823,6-5931
33824,6-3908
33825,3-9801
33826,5-5886
33827,1-4363
33828,1-0223
33829,3-4844
33830,5-3669
33831,3-4208
33832,5-3035
33833,8-4302
33834,3-5970
33835,3-9561
33836,4-0272
33837,4-9035
33838,8-8222
33839,4-0511
33840,2-2330
33841,1-4058
33842,7-2182
33843,2-7594
33844,6-0141
33845,2-6754
33846,1-1435
33847,8-2710
33848,1-4844
33849,8-9669
33850,5-5343
33851,7-5868
33852,8-3831
33853,2-4302
33854,5-3271
33855,3-9357
33856,7-9211
33857,7-0230
33858,6-4113
33859,8-7445
33860,5-5329
33861,4-7076
33862,1-4669
33863,1-2195
33864,2-9998
33865,1-9685
33866,6-4198
33867,3-5528
33868,6-4503
33869,1-5230
33870,6-6108
33871,5-3288
33872,7-5436
33873,8-5702
33874,8-2365
33875,3-8269
33876,1-1169
33877,5-1458
33878,6-6098
33879,3-1035
33880,1-6093
33881,5-0849
33882,4-5822
33883,1-6517
33884,4-7977
33885,7-4247
33886,3-7026
33887,6-4646
33888,8-4023
33889,4-0886
33890,2-3320
33891,1-4291
33892,2-6051
33893,1-0183
33894,7-4935
33895,2-3136
33896,5-7183
33897,2-8232
33898,7-0213
33899,3-4639
33900,8-6744
33901,2-4104
33902,2-5579
33903,6-0275
33904,5-9457
33905,5-1139
33906,4-0803
33907,8-8286
33908,5-7179
33909,3-9187
33910,6-4751
33911,6-0071
33912,1-0673
33913,7-5495
33914,7-6535
33915,8-7836
33916,4-3779
33917,1-3907
33918,3-3839
33919,7-0454
33920,4-6348
33921,7-5313
33922,2-0238
33923,1-6726
33924,8-1120
33925,8-7047
33926,8-7853
33927,5-8940
33928,5-0154
33929,4-9580
33930,8-1018
33931,4-1133
33932,1-5660
33933,5-7253
33934,7-3177
33935,1-1833
33936,5-0689
33937,6-4292
33938,2-8599
33939,1-3971
33940,1-2307
33941,4-1870
33942,8-6039
33943,7-2786
33944,8-0749
33945,6-2545
33946,2-0145
33947,2-7516
33948,1-8531
33949,3-7255
33950,2-0019
33951,1-3647
33952,5-3304
33953,5-1665
33954,7-2778
33955,7-2548
33956,4-3517
33957,6-0808
33958,3-0575
33959,7-1415
33960,5-8865
33961,7-6813
33962,5-4864
33963,1-4724
33964,2-2147
33965,6-1101
33966,2-8175
33967,6-3312
33968,1-2098
33969,3-7625
33970,8-7545
33971,4-3688
33972,6-5588
33973,2-0241
33974,6-6235
33975,5-1651
33976,8-1457
33977,7-5746
33978,3-7249
33979,1-6613
33980,3-6404
33981,8-0543
33982,2-0498
33983,6-6399
33984,6-8131
33985,4-4126
33986,3-2998
33987,2-4202
33988,3-4678
33989,8-3089
33990,5-0262
33991,5-1991
33992,4-4752
33993,5-3212
33994,8-5084
33995,7-9914
33996,3-2352
33997,2-9118
33998,5-5680
33999,3-5974
34000,7-8435
34001,2-1223
34002,2-1740
34003,2-6767
34004,8-8936
34005,3-6171
34006,5-5541
34007,2-4710
34008,4-2706
34009,4-7317
34010,4-5802
34011,6-3164
34012,7-8910
34013,2-5943
34014,3-1861
34015,5-3766
34016,7-2517
34017,3-6888
34018,2-0716
34019,3-7234
34020,6-8366
34021,3-7474
34022,1-5320
34023,4-6468
34024,8-3883
34025,1-6689
34026,3-0243
34027,1-0839
34028,6-1665
34029,1-2693
34030,1-5429
34031,8-7876
34032,8-4580
34033,5-8673
34034,3-2455
34035,1-2601
34036,4-8816
34037,3-3000
34038,7-6517
34039,1-5929
34040,7-1486
34041,1-4573
34042,2-8724
34043,4-5047
34044,4-0863
34045,4-1988
34046,5-7340
34047,7-2643
34048,8-3579
34049,6-4094
34050,7-7339
34051,7-3590
34052,3-6939
34053,1-2150
34054,6-1542
34055,2-6601
34056,7-0312
34057,4-0358
34058,1-7398
34059,8-1241
34060,8-3280
34061,8-9926
34062,3-9363
34063,1-5918
34064,3-3818
34065,5-8250
34066,3-8967
34067,2-6110
34068,2-2027
34069,2-5145
34070,8-6580
34071,1-3143
34072,5-2771
34073,2-9990
34074,7-2497
34075,8-8944
34076,7-9413
34077,5-4348
34078,8-3582
34079,8-0439
34080,3-2747
34081,7-3419
34082,4-7856
34083,1-6925
34084,1-1608
34085,8-1126
34086,7-8409
34087,3-3616
34088,1-5177
34089,5-6256
34090,8-8954
34091,7-0530
34092,6-4719
34093,4-3520
34094,1-7893
34095,4-3927
34096,2-6677
34097,1-5203
34098,5-2501
34099,6-7780
34100,4-7889
34101,7-9150
34102,1-2017
34103,3-8110
34104,5-9155
34105,1-9134
34106,1-5720
34107,7-6291
34108,6-9913
34109,4-2157
34110,1-7404
34111,8-7666
34112,1-2363
34113,3-7534
34114,3-8201
34115,5-2459
34116,1-2801
34117,8-4621
34118,2-7853
34119,6-7115
34120,4-0875
34121,5-9076
34122,8-1220
34123,7-0752
34124,5-5429
34125,1-4797
34126,3-6530
34127,5-3256
34128,4-9245
34129,8-5448
34130,8-2905
34131,6-7857
34132,5-0329
34133,6-7354
34134,5-8990
34135,7-1983
34136,8-2672
34137,2-9025
34138,3-0665
34139,3-6282
34140,5-3704
34141,6-5663
34142,4-5079
34143,1-4583
34144,8-1152
34145,5-2614
34146,8-9662
34147,4-2587
34148,4-2767
34149,7-7157
34150,8-5826
34151,1-9485
34152,2-7538
34153,7-2253
34154,8-5588
34155,3-0085
34156,7-0333
34157,2-8369
34158,5-0952
34159,2-8457
34160,2-9421
34161,7-8264
34162,7-5942
34163,5-9396
34164,6-2486
34165,1-5511
34166,5-0582
34167,8-3794
34168,3-2771
34169,3-2354
34170,5-3582
34171,2-0020
34172,4-9421
34173,4-5591
34174,6-4205
34175,5-1780
34176,6-1881
34177,1-8844
34178,5-2673
34179,5-5930
34180,1-3406
34181,1-9302
34182,2-8771
34183,3-6134
34184,8-8010
34185,7-1343
34186,1-4454
34187,1-6097
34188,3-7861
34189,4-3048
34190,2-8157
34191,3-5052
34192,3-7310
34193,3-0181
34194,8-0121
34195,1-5903
34196,6-1090
34197,3-1693
34198,3-0441
34199,7-4839
34200,2-8548
34201,5-8914
34202,2-6662
34203,8-5608
34204,7-4323
34205,1-2913
34206,1-3015
34207,6-6448
34208,7-9527
34209,2-6466
34210,7-6708
34211,4-2151
34212,1-6535
34213,5-1435
34214,8-3851
34215,3-8560
34216,8-0339
34217,5-8050
34218,3-4247
34219,1-3086
34220,1-4396
34221,7-2899
34222,4-1925
34223,4-3337
34224,1-8926
34225,4-2506
34226,8-4682
34227,4-8963
34228,2-6342
34229,2-0028
34230,5-4393
34231,3-9656
34232,8-4437
34233,3-5124
34234,8-6938
34235,8-1674
34236,5-6575
34237,6-0143
34238,1-2627
34239,7-8864
34240,7-4888
34241,3-0022
34242,4-7115
34243,5-9424
34244,8-4421
34245,2-9589
34246,2-7828
34247,8-8378
34248,5-9122
34249,7-1578
34250,6-1783
34251,2-4896
34252,6-7742
34253,5-6460
34254,4-0990
34255,3-5471
34256,5-1635
34257,5-0311
34258,5-9720
34259,6-0027
34260,4-6125
34261,5-8857
34262,1-0500
34263,4-9436
34264,4-8369
34265,2-2774
34266,2-9089
34267,1-2887
34268,8-3568
34269,7-3684
34270,2-1699
34271,7-2998
34272,7-6135
34273,3-2392
34274,3-2424
34275,4-8378
34276,4-1776
34277,7-9062
34278,7-2617
34279,2-5557
34280,3-4318
34281,6-4244
34282,8-8039
34283,3-0938
34284,5-0212
34285,3-3933
34286,8-3548
34287,2-6649
34288,4-3546
34289,6-0415
34290,4-1889
34291,6-4450
34292,1-7153
34293,3-6731
34294,4-8667
34295,2-2690
34296,2-9939
34297,8-8506
34298,4-4960
34299,6-8374
34300,8-5018
34301,2-1217
34302,8-6613
34303,3-2226
34304,4-7853
34305,8-6178
34306,6-3861
34307,1-5481
34308,4-5262
34309,7-9932
34310,3-0615
34311,2-2705
34312,6-5253
34313,1-9214
34314,6-4962
34315,1-7888
34316,4-5300
34317,8-6381
34318,1-3227
34319,8-3250
34320,6-7658
34321,7-2909
34322,4-7899
34323,5-3913
34324,6-0343
34325,2-7641
34326,3-2919
34327,8-2731
34328,8-9212
34329,4-4296
34330,5-5111
34331,1-8022
34332,3-0998
34333,4-2522
34334,8-7179
34335,6-0515
34336,8-8147
34337,3-1959
34338,3-9027
34339,3-3548
34340,7-7194
34341,2-1449
34342,4-1704
34343,6-0690
34344,7-3632
34345,3-8522
34346,7-5397
34347,6-3495
34348,2-7835
34349,8-8405
34350,1-7339
34351,3-8090
34352,7-0504
34353,2-5911
34354,4-5964
34355,5-6985
34356,5-8281
34357,7-6374
34358,8-3144
34359,2-6010
34360,6-8222
34361,1-2624
34362,6-4757
34363,1-7311
34364,7-8625
34365,1-1150
34366,2-7384
34367,2-3753
34368,2-9679
34369,7-1850
34370,7-5941
34371,6-8938
34372,4-8701
34373,4-9185
34374,4-8764
34375,7-1014
34376,2-4200
34377,6-8300
34378,3-4683
34379,4-4063
34380,7-8248
34381,6-7391
34382,7-7835
34383,8-4491
34384,7-1158
34385,8-8777
34386,7-6166
34387,8-9573
34388,7-6411
34389,2-0235
34390,5-0116
34391,5-3434
34392,6-7449
34393,5-1550
34394,2-3614
34395,7-5164
34396,7-3058
34397,5-1904
34398,7-1944
34399,4-9627
34400,3-0625
34401,6-6729
34402,3-7536
34403,4-7105
34404,7-7060
34405,6-5955
34406,2-6149
34407,4-7703
34408,5-2400
34409,2-9155
34410,4-2805
34411,5-7617
34412,1-7663
34413,5-9451
34414,7-9098
34415,5-8600
34416,5-4455
34417,7-0125
34418,2-7329
34419,5-5824
34420,7-4291
34421,3-6892
34422,4-8419
34423,4-9773
34424,8-4326
34425,1-5988
34426,6-4230
34427,7-6372
34428,6-8281
34429,2-3091
34430,4-7186
34431,3-0543
34432,2-9876
34433,1-3527
34434,3-5925
34435,2-7608
34436,3-6130
34437,4-6953
34438,7-3685
34439,5-5947
34440,1-1517
34441,7-3315
34442,5-3156
34443,2-6642
34444,6-0979
34445,7-1229
34446,8-2092
34447,6-2113
34448,2-4522
34449,1-4736
34450,3-6645
34451,7-7541
34452,8-1955
34453,1-1106
34454,6-2198
34455,7-4326
34456,1-2610
34457,4-0461
34458,6-9811
34459,1-8942
34460,4-7265
34461,6-5658
34462,3-9114
34463,7-3410
34464,8-8223
34465,4-9937
34466,2-9486
34467,3-9911
34468,4-0015
34469,8-5516
34470,4-3128
34471,1-6591
34472,4-6978
34473,1-9123
34474,4-1896
34475,5-7090
34476,6-5166
34477,3-7560
34478,8-7238
34479,4-0283
34480,7-3028
34481,6-8152
34482,6-5521
34483,7-7706
34484,7-7207
34485,2-4768
34486,7-9310
34487,8-7927
34488,5-7176
34489,4-3923
34490,4-3584
34491,1-7966
34492,3-1559
34493,1-3571
34494,6-5256
34495,5-3844
34496,2-0729
34497,6-2921
34498,2-9028
34499,6-2361
34500,5-8148
34501,2-5365
34502,5-2042
34503,3-2034
34504,7-9767
34505,7-0572
34506,6-0318
34507,2-0340
34508,5-0302
34509,7-8240
34510,5-4205
34511,2-0370
34512,6-2848
34513,1-4631
34514,3-2310
34515,7-3596
34516,5-8512
34517,8-1579
34518,7-0254
34519,5-2369
34520,2-8923
34521,5-0615
34522,1-9506
34523,1-3079
34524,1-9463
34525,1-9279
34526,8-5407
34527,1-2718
34528,5-7436
34529,3-4459
34530,3-9528
34531,4-8351
34532,3-5621
34533,3-5795
34534,2-9995
34535,4-4932
34536,2-3848
34537,3-7445
34538,6-1320
34539,6-0619
34540,6-1252
34541,4-9477
34542,5-8270
34543,4-3677
34544,3-6409
34545,8-2108
34546,5-0491
34547,5-3631
34548,4-1126
34549,5-1773
34550,8-5080
34551,3-7950
34552,6-0841
34553,7-8775
34554,8-7406
34555,1-1873
34556,1-5393
34557,3-8255
34558,2-8124
34559,3-6193
34560,1-9544
34561,8-0517
34562,3-3236
34563,7-7243
34564,3-4099
34565,2-7025
34566,8-5228
34567,1-5117
34568,5-9063
34569,8-5239
34570,8-9475
34571,6-2425
34572,4-1064
34573,1-4098
34574,2-1623
34575,2-0700
34576,6-2379
34577,8-3540
34578,7-9383
34579,1-4971
34580,8-6435
34581,7-0153
34582,8-4032
34583,6-9902
34584,4-5003
34585,1-7896
34586,2-0492
34587,7-0596
34588,2-9349
34589,3-5939
34590,1-1405
34591,4-2462
34592,5-9287
34593,1-0263
34594,3-1241
34595,3-4619
34596,8-6069
34597,5-6841
34598,5-5495
34599,6-2757
34600,7-2636
34601,1-5270
34602,7-5853
34603,4-3830
34604,3-0391
34605,2-6750
34606,2-7179
34607,7-7261
34608,2-0347
34609,3-5249
34610,2-3603
34611,4-4016
34612,1-8309
34613,1-3865
34614,4-1877
34615,1-1759
34616,2-2947
34617,7-0217
34618,6-2455
34619,1-6401
34620,4-9146
34621,5-2611
34622,3-6219
34623,5-0588
34624,1-7636
34625,7-4654
34626,5-2743
34627,5-1190
34628,1-5568
34629,5-1913
34630,8-9303
34631,4-0315
34632,2-6166
34633,7-4487
34634,8-9827
34635,7-7555
34636,1-5367
34637,5-8570
34638,8-6949
34639,5-3270
34640,8-8605
34641,4-5874
34642,1-2200
34643,4-1309
34644,4-1640
34645,2-2973
34646,6-3464
34647,8-4363
34648,3-3709
34649,7-8411
34650,5-4679
34651,7-6044
34652,2-4605
34653,3-0228
34654,3-4773
34655,6-9293
34656,1-3757
34657,6-6121
34658,2-6609
34659,4-8744
34660,4-6650
34661,4-5857
34662,6-5077
34663,3-6185
34664,7-2981
34665,1-5114
34666,4-5730
34667,6-8023
34668,8-4504
34669,3-1668
34670,2-7700
34671,1-8655
34672,7-8524
34673,6-1668
34674,6-4767
34675,3-7317
34676,6-4946
34677,6-9812
34678,7-0215
34679,7-3428
34680,7-7634
34681,4-9080
34682,8-8868
34683,5-2322
34684,5-3456
34685,7-6437
34686,2-9693
34687,7-1816
34688,7-6842
34689,3-0285
34690,6-0731
34691,6-6574
34692,8-5821
34693,7-0144
34694,5-6724
34695,7-5237
34696,1-8561
34697,6-1173
34698,2-4227
34699,1-0016
34700,4-7801
34701,4-2837
34702,7-3411
34703,4-2168
34704,1-7140
34705,7-2144
34706,4-8931
34707,5-9706
34708,7-0718
34709,7-1418
34710,2-8843
34711,1-9261
34712,6-3246
34713,1-3873
34714,7-1045
34715,2-4747
34716,5-6852
34717,4-7065
34718,5-5342
34719,1-1889
34720,7-7120
34721,1-8508
34722,6-7839
34723,5-6548
34724,2-3102
34725,3-2294
34726,3-4861
34727,8-4991
34728,2-3041
34729,4-8427
34730,1-5303
34731,7-5029
34732,5-1523
34733,1-5122
34734,6-2128
34735,1-3908
34736,4-7593
34737,3-9359
34738,4-5256
34739,6-1450
34740,7-0218
34741,2-4530
34742,3-1702
34743,4-8198
34744,2-0462
34745,8-2891
34746,2-5890
34747,6-6923
34748,8-6092
34749,6-1150
34750,8-9454
34751,1-5802
34752,2-1917
34753,3-8033
34754,8-7516
34755,1-4939
34756,4-2788
34757,6-3614
34758,7-8366
34759,6-9903
34760,5-7717
34761,3-8453
34762,8-8268
34763,8-4076
34764,6-3370
34765,6-1792
34766,6-0986
34767,6-4233
34768,5-8483
34769,2-3089
34770,3-5270
34771,5-9013
34772,1-0006
34773,1-1811
34774,6-5190
34775,8-6051
34776,2-0060
34777,4-8848
34778,7-1275
34779,7-4209
34780,1-9147
34781,8-7941
34782,3-2073
34783,8-4888
34784,5-7596
34785,8-1720
34786,3-7382
34787,5-2214
34788,5-4510
34789,1-6415
34790,5-9882
34791,1-0138
34792,7-5106
34793,6-7212
34794,3-8712
34795,8-1993
34796,3-8638
34797,6-1630
34798,7-9905
34799,1-5175
34800,8-3948
34801,6-7066
34802,3-6792
34803,4-9385
34804,5-7764
34805,4-1966
34806,6-9033
34807,4-3917
34808,3-8342
34809,6-5397
34810,2-0980
34811,8-5214
34812,6-8837
34813,5-6643
34814,6-0797
34815,7-0806
34816,4-6917
34817,8-3037
34818,8-5565
34819,2-5272
34820,5-6602
34821,5-2774
34822,5-1645
34823,3-7844
34824,7-9878
34825,4-1270
34826,2-3997
34827,1-0414
34828,1-3582
34829,1-8962
34830,5-7535
34831,8-1173
34832,2-7221
34833,6-2829
34834,1-7724
34835,5-2755
34836,1-1450
34837,3-6175
34838,1-3593
34839,2-4835
34840,5-2394
34841,7-0632
34842,4-1762
34843,3-4263
34844,2-9390
34845,8-6342
34846,7-7991
34847,8-4935
34848,6-2913
34849,6-8203
34850,4-4928
34851,1-2511
34852,8-9426
34853,3-9257
34854,1-1066
34855,8-1468
34856,5-4589
34857,6-8950
34858,2-5567
34859,8-8517
34860,6-2003
34861,8-0501
34862,4-1092
34863,2-3272
34864,8-2033
34865,4-0974
34866,5-5035
34867,6-5117
34868,3-6757
34869,5-8641
34870,7-0506
34871,2-4027
34872,2-1279
34873,6-1908
34874,3-9493
34875,1-0017
34876,2-4515
34877,6-9396
34878,5-6453
34879,3-7817
34880,5-8200
34881,1-0690
34882,1-3226
34883,4-9187
34884,5-4404
34885,5-2378
34886,5-1296
34887,4-0350
34888,4-9429
34889,4-6661
34890,3-7346
34891,5-4213
34892,8-3427
34893,4-6291
34894,6-5710
34895,1-3708
34896,7-4613
34897,2-0797
34898,6-9279
34899,7-7757
34900,6-8368
34901,8-7787
34902,2-1670
34903,4-8235
34904,7-3435
34905,3-8220
34906,4-4803
34907,1-8664
34908,7-0203
34909,7-7158
34910,5-4232
34911,5-4796
34912,7-0052
34913,7-8592
34914,8-2649
34915,2-5312
34916,5-7908
34917,1-3859
34918,6-0414
34919,1-8044
34920,1-8507
34921,4-9359
34922,3-5287
34923,5-2411
34924,8-6308
34925,6-7732
34926,6-2492
34927,4-8773
34928,1-2696
34929,6-5668
34930,5-3357
34931,1-7006
34932,1-1322
34933,1-4328
34934,3-5675
34935,5-9231
34936,4-1735
34937,2-4433
34938,8-3429
34939,8-2038
34940,5-5484
34941,1-7261
34942,5-7757
34943,2-9109
34944,2-2502
34945,2-0660
34946,6-1789
34947,5-1877
34948,6-0391
34949,1-2802
34950,2-6724
34951,4-4717
34952,3-6999
34953,8-4585
34954,8-9574
34955,8-1704
34956,3-1269
34957,2-1698
34958,8-9815
34959,5-8761
34960,2-7141
34961,3-3960
34962,2-8993
34963,6-3524
34964,6-2476
34965,5-2986
34966,8-1870
34967,4-4745
34968,2-2931
34969,7-0426
34970,5-9972
34971,1-7253
34972,6-1217
34973,6-6594
34974,2-5764
34975,1-7249
34976,7-1773
34977,6-8196
34978,4-6216
34979,2-9023
34980,1-1050
34981,3-7446
34982,1-7303
34983,6-1004
34984,2-0364
34985,5-3518
34986,7-6471
34987,8-7155
34988,6-1139
34989,4-9547
34990,6-8453
34991,3-7917
34992,5-3470
34993,2-1012
34994,6-0652
34995,6-1641
34996,2-9561
34997,4-6124
34998,7-7673
34999,1-1905
35000,5-9639
35001,2-2263
35002,4-6897
35003,1-3744
35004,2-4682
35005,3-7585
35006,4-7895
35007,7-3394
35008,7-1143
35009,1-3449
35010,5-9143
35011,4-9681
35012,8-6475
35013,3-1595
35014,1-4577
35015,3-1558
35016,7-7520
35017,1-8239
35018,4-9509
35019,2-1669
35020,6-9546
35021,3-7850
35022,7-2593
35023,1-4608
35024,7-2335
35025,5-1147
35026,3-0250
35027,4-8553
35028,8-7231
35029,8-1730
35030,3-0600
35031,5-6427
35032,4-5392
35033,5-5684
35034,6-1099
35035,5-8692
35036,5-2773
35037,3-1537
35038,5-3539
35039,5-5031
35040,8-1812
35041,3-0378
35042,5-8131
35043,8-8116
35044,3-3393
35045,8-9603
35046,3-6088
35047,2-2067
35048,3-1230
35049,1-1879
35050,8-8825
35051,3-6914
35052,4-6553
35053,6-5029
35054,5-1585
35055,4-3937
35056,8-0531
35057,8-7292
35058,5-5066
35059,2-2211
35060,1-8369
35061,1-9998
35062,8-6192
35063,4-4378
35064,4-1688
35065,3-1718
35066,8-6227
35067,5-5176
35068,1-8861
35069,5-7609
35070,5-5990
35071,1-5672
35072,3-9818
35073,2-2431
35074,6-0108
35075,8-7739
35076,5-9939
35077,4-6298
35078,1-5663
35079,4-2781
35080,5-3950
35081,1-0448
35082,6-0574
35083,1-5638
35084,6-2929
35085,5-3146
35086,7-3510
35087,3-0027
35088,1-9041
35089,6-1314
35090,4-8474
35091,6-7406
35092,1-4494
35093,6-6164
35094,5-9875
35095,2-6740
35096,7-7416
35097,1-1470
35098,5-4240
35099,6-1158
35100,8-5034
35101,5-8410
35102,7-0057
35103,7-6575
35104,7-6223
35105,2-3376
35106,2-4483
35107,8-3258
35108,1-8421
35109,7-0738
35110,7-8667
35111,1-1717
35112,3-5514
35113,5-8496
35114,3-0612
35115,8-5740
35116,6-4999
35117,5-0685
35118,5-5635
35119,7-3452
35120,7-0007
35121,4-5365
35122,7-5691
35123,6-0852
35124,4-6308
35125,8-0523
35126,8-6864
35127,6-3581
35128,8-4196
35129,4-3185
35130,3-1554
35131,2-4856
35132,2-9277
35133,7-7003
35134,3-2366
35135,3-2408
35136,1-3441
35137,2-4625
35138,2-9428
35139,3-9507
35140,8-2045
35141,5-1078
35142,7-3920
35143,6-7371
35144,4-2008
35145,8-5939
35146,6-2223
35147,2-5872
35148,1-2647
35149,6-3206
35150,6-2942
35151,8-5809
35152,6-5573
35153,2-3852
35154,2-1941
35155,7-0253
35156,6-1518
35157,7-6698
35158,7-5206
35159,5-3002
35160,5-7699
35161,8-0445
35162,8-7654
35163,7-9573
35164,7-2200
35165,8-2949
35166,2-0365
35167,6-7804
35168,8-4095
35169,7-9317
35170,8-6343
35171,8-4594
35172,8-9208
35173,2-9443
35174,1-0078
35175,8-4568
35176,4-2657
35177,1-4491
35178,8-0316
35179,4-2674
35180,6-8989
35181,3-6741
35182,1-9034
35183,7-0036
35184,1-6246
35185,6-8351
35186,7-1817
35187,4-2334
35188,5-8867
35189,6-9759
35190,6-4059
35191,8-8343
35192,6-6694
35193,6-9701
35194,8-6736
35195,2-5990
35196,3-8195
35197,1-8697
35198,2-3048
35199,5-3314
35200,7-4909
35201,3-5531
35202,4-5064
35203,2-0433
35204,6-7746
35205,3-7717
35206,3-2017
35207,7-7223
35208,5-8628
35209,4-2703
35210,3-7368
35211,3-7629
35212,3-1043
35213,1-0375
35214,3-9998
35215,8-4726
35216,7-9087
35217,3-5490
35218,2-4580
35219,8-9096
35220,3-3549
35221,4-3203
35222,7-4837
35223,6-9559
35224,5-8919
35225,5-0176
35226,3-0581
35227,7-4346
35228,3-4237
35229,7-1948
35230,2-7723
35231,5-8907
35232,4-7296
35233,6-3685
35234,1-0786
35235,1-6729
35236,8-9334
35237,6-7072
35238,7-0340
35239,7-6607
35240,8-6657
35241,4-3071
35242,4-3964
35243,4-7155
35244,4-6946
35245,6-4084
35246,1-1007
35247,4-9018
35248,2-3792
35249,6-4966
35250,8-1214
35251,8-7860
35252,3-8620
35253,2-0234
35254,3-1245
35255,1-4875
35256,6-1409
35257,2-8878
35258,2-1945
35259,3-3386
35260,5-2034
35261,6-7644
35262,7-3199
35263,2-3480
35264,5-8134
35265,8-2858
35266,8-4934
35267,8-9422
35268,8-1881
35269,4-0457
35270,4-9435
35271,4-9766
35272,2-7635
35273,2-3439
35274,6-1953
35275,1-6243
35276,7-1111
35277,1-0155
35278,3-0349
35279,8-5137
35280,4-3909
35281,5-0778
35282,3-8284
35283,8-4333
35284,7-5793
35285,8-2383
35286,3-6148
35287,4-8534
35288,8-4097
35289,5-1483
35290,6-0568
35291,1-5649
35292,3-8686
35293,6-6516
35294,3-2839
35295,3-1623
35296,4-8873
35297,5-7024
35298,8-3380
35299,3-7662
35300,4-8602
35301,8-2812
35302,8-1081
35303,3-2793
35304,2-3559
35305,5-2037
35306,5-1173
35307,7-4240
35308,8-2722
35309,4-4508
35310,6-4624
35311,1-2742
35312,2-7209
35313,5-9599
35314,1-2138
35315,2-2047
35316,1-6113
35317,5-3926
35318,7-0399
35319,3-4910
35320,6-9350
35321,1-6961
35322,4-7336
35323,1-8565
35324,5-9245
35325,4-0018
35326,3-0074
35327,6-0880
35328,3-7530
35329,2-5375
35330,4-6756
35331,6-4825
35332,1-3704
35333,6-7152
35334,1-2543
35335,5-6125
35336,2-2636
35337,2-1739
35338,7-5419
35339,6-6230
35340,6-2039
35341,3-1930
35342,3-7615
35343,6-6531
35344,7-7947
35345,5-7959
35346,6-9348
35347,4-0480
35348,6-2355
35349,3-6434
35350,5-3533
35351,3-4732
35352,2-8239
35353,8-7427
35354,4-4672
35355,5-6860
35356,4-2041
35357,6-2638
35358,2-1642
35359,2-1916
35360,3-1295
35361,2-6953
35362,3-8097
35363,2-2039
35364,3-2563
35365,4-6457
35366,5-3366
35367,3-8648
35368,7-3582
35369,7-3286
35370,8-7519
35371,4-2944
35372,2-1589
35373,1-3690
35374,2-1903
